transaction_id,user_id,transaction_date,amount,payment_method,device,payment_status,failure_reason,retry_count,recovered_flag
10928,3144,2024-01-01,4876.62,Credit Card,iOS,success,,0,0
10929,3063,2024-03-24,3841.47,Credit Card,Android,success,,0,0
10930,3603,2024-06-14,4273.52,Net Banking,Android,success,,0,0
10931,2977,2024-04-23,2577.68,UPI,Android,success,,0,0
10932,1375,2024-06-15,2678.01,Debit Card,Android,success,,0,0
10933,1741,2024-01-28,1101.19,UPI,Web,success,,0,0
10934,5485,2024-04-26,3633.12,Credit Card,Web,success,,0,0
10935,3667,2024-06-05,2165.76,Credit Card,Android,success,,0,0
10936,2240,2024-06-09,3737.99,Debit Card,Android,success,,0,0
10937,4470,2024-03-09,2104.37,Credit Card,Web,success,,0,0
10938,5919,2024-02-03,631.73,Debit Card,iOS,success,,0,0
10939,3367,2024-05-15,947.96,Wallet,Android,success,,0,0
10940,3243,2024-02-04,4076.69,UPI,iOS,success,,0,0
10941,4549,2024-05-26,1367.22,UPI,Android,failed,network_error,0,0
10942,1417,2024-02-27,1395.34,UPI,Android,success,,0,0
10943,1606,2024-05-04,4653.9,Debit Card,iOS,success,,0,0
10944,1567,2024-02-11,3322.41,Wallet,Android,success,,0,0
10945,1543,2024-03-01,660.11,Wallet,Web,success,,0,0
10946,1883,2024-06-06,803.57,UPI,Android,success,,0,0
10947,5798,2024-04-22,1434.6,Credit Card,Web,success,,0,0
10948,2223,2024-03-05,3010.58,Net Banking,Android,success,,0,0
10949,3893,2024-06-19,3788.84,Credit Card,Android,success,,0,0
10950,3068,2024-04-28,1445.03,UPI,iOS,success,,0,0
10951,4709,2024-02-16,4366.15,Debit Card,iOS,success,,0,0
10952,2786,2024-01-10,634.98,Credit Card,Android,success,,0,0
10953,2457,2024-03-16,1117.24,Wallet,Web,success,,0,0
10954,2914,2024-03-02,4855.28,Wallet,Web,success,,0,0
10955,1077,2024-06-09,760.25,Wallet,Android,success,,0,0
10956,4613,2024-02-26,4451.75,Credit Card,Android,success,,0,0
10957,2308,2024-02-26,3549.28,Debit Card,iOS,failed,network_error,1,0
10958,1647,2024-02-23,458.13,Wallet,Web,success,,0,0
10959,3187,2024-01-13,2470.16,Credit Card,iOS,success,,0,0
10960,1552,2024-02-03,2643.0,UPI,Android,success,,0,0
10961,1281,2024-05-29,4667.48,Debit Card,iOS,success,,0,0
10962,2281,2024-02-12,2163.41,Credit Card,iOS,success,,0,0
10963,2846,2024-01-16,2289.14,Net Banking,iOS,success,,0,0
10964,3487,2024-03-14,651.17,Credit Card,Web,success,,0,0
10965,3793,2024-03-30,3231.95,UPI,iOS,success,,0,0
10966,4711,2024-02-09,1133.4,Debit Card,Web,success,,0,0
10967,5199,2024-01-25,479.91,Debit Card,iOS,success,,0,0
10968,5861,2024-04-10,4984.9,Credit Card,Android,failed,insufficient_funds,2,1
10969,3776,2024-01-13,1421.19,UPI,Android,failed,bank_decline,3,1
10970,2596,2024-06-17,791.16,Wallet,iOS,success,,0,0
10971,1479,2024-06-26,3527.5,Net Banking,Android,success,,0,0
10972,4312,2024-02-20,4126.24,UPI,Web,success,,0,0
10973,4218,2024-01-03,413.98,UPI,iOS,success,,0,0
10974,2963,2024-04-02,616.43,Net Banking,Web,success,,0,0
10975,3142,2024-04-11,541.85,Debit Card,Android,success,,0,0
10976,4898,2024-04-14,330.1,UPI,Web,success,,0,0
10977,3072,2024-03-26,3331.34,Net Banking,iOS,success,,0,0
10978,2295,2024-03-05,2982.73,UPI,Android,success,,0,0
10979,1938,2024-02-05,3347.75,Credit Card,Android,success,,0,0
10980,1761,2024-05-31,2577.77,UPI,Web,success,,0,0
10981,5749,2024-01-19,4105.79,Credit Card,Web,success,,0,0
10982,2669,2024-04-24,2778.67,Net Banking,Android,success,,0,0
10983,4862,2024-01-08,4601.86,UPI,Android,success,,0,0
10984,3685,2024-01-02,2479.68,Net Banking,Web,success,,0,0
10985,4899,2024-01-30,3974.23,Credit Card,Android,success,,0,0
10986,2931,2024-01-30,2096.07,Wallet,Web,success,,0,0
10987,4939,2024-02-13,2232.6,UPI,Android,success,,0,0
10988,2126,2024-03-31,4260.06,Net Banking,Android,success,,0,0
10989,4297,2024-06-14,627.53,UPI,Android,success,,0,0
10990,5670,2024-04-24,2868.1,Debit Card,Web,success,,0,0
10991,2203,2024-04-29,3659.05,Credit Card,Web,success,,0,0
10992,5135,2024-01-01,3777.06,Credit Card,Android,success,,0,0
10993,4772,2024-01-31,2998.32,Debit Card,iOS,failed,insufficient_funds,2,0
10994,1519,2024-02-05,2295.52,Credit Card,Web,success,,0,0
10995,3283,2024-05-16,1377.83,UPI,Web,failed,insufficient_funds,1,1
10996,5558,2024-01-03,4556.19,UPI,Android,success,,0,0
10997,1482,2024-04-22,1911.96,Debit Card,Web,success,,0,0
10998,3477,2024-05-30,4015.06,Credit Card,Android,success,,0,0
10999,4093,2024-02-24,255.16,Debit Card,iOS,success,,0,0
11000,1342,2024-01-08,1237.63,Net Banking,iOS,success,,0,0
11001,2462,2024-05-21,1793.37,Debit Card,iOS,success,,0,0
11002,2202,2024-05-01,3390.71,Debit Card,Android,success,,0,0
11003,2621,2024-05-20,1664.72,UPI,iOS,failed,network_error,1,0
11004,3398,2024-05-19,302.68,UPI,iOS,success,,0,0
11005,4596,2024-05-19,951.95,Credit Card,Android,success,,0,0
11006,4535,2024-03-18,1369.91,Credit Card,Android,success,,0,0
11007,3877,2024-03-02,962.63,Debit Card,Android,success,,0,0
11008,3390,2024-06-15,1098.25,Debit Card,Web,success,,0,0
11009,4351,2024-01-09,3867.89,Debit Card,Web,success,,0,0
11010,3913,2024-05-04,2118.96,Debit Card,Android,failed,timeout,0,0
11011,2189,2024-01-23,2085.38,Credit Card,Web,success,,0,0
11012,3340,2024-05-27,4836.37,Debit Card,Web,failed,network_error,2,1
11013,4580,2024-06-24,2288.84,UPI,Web,success,,0,0
11014,2603,2024-02-04,4645.52,Debit Card,Android,success,,0,0
11015,4297,2024-01-27,1565.41,Net Banking,iOS,success,,0,0
11016,1597,2024-04-09,2063.07,Wallet,Android,success,,0,0
11017,1644,2024-02-23,2041.79,Wallet,iOS,success,,0,0
11018,5543,2024-05-09,2775.79,Credit Card,Web,success,,0,0
11019,3902,2024-02-15,2962.81,Debit Card,Android,success,,0,0
11020,1763,2024-01-15,1315.81,Debit Card,iOS,success,,0,0
11021,5830,2024-05-28,3988.56,Net Banking,iOS,success,,0,0
11022,2642,2024-01-13,2532.98,UPI,Android,success,,0,0
11023,3297,2024-04-07,134.51,Credit Card,Android,success,,0,0
11024,5696,2024-01-25,2997.57,Debit Card,iOS,success,,0,0
11025,3172,2024-06-16,4010.49,Credit Card,Web,failed,timeout,0,0
11026,3160,2024-05-29,1327.29,Net Banking,iOS,success,,0,0
11027,4749,2024-05-11,285.57,UPI,Android,failed,network_error,2,0
11028,3922,2024-05-23,4055.18,UPI,Android,success,,0,0
11029,1579,2024-04-27,4883.76,Credit Card,Web,success,,0,0
11030,4804,2024-04-01,475.16,UPI,iOS,success,,0,0
11031,5878,2024-05-05,4696.38,Debit Card,Android,success,,0,0
11032,3368,2024-03-17,1860.44,UPI,iOS,success,,0,0
11033,4932,2024-06-17,4713.05,Net Banking,Android,success,,0,0
11034,5627,2024-01-29,3279.31,UPI,Web,success,,0,0
11035,4360,2024-05-28,4462.2,Debit Card,Android,success,,0,0
11036,5707,2024-05-20,3950.58,Net Banking,Android,success,,0,0
11037,2100,2024-06-03,237.19,Debit Card,iOS,success,,0,0
11038,2670,2024-04-18,420.67,Debit Card,iOS,success,,0,0
11039,3220,2024-05-16,2676.15,UPI,Android,success,,0,0
11040,5970,2024-02-24,735.13,Debit Card,Android,success,,0,0
11041,1216,2024-05-05,2359.07,Debit Card,Android,success,,0,0
11042,1375,2024-06-28,4777.69,Credit Card,iOS,success,,0,0
11043,2609,2024-06-23,1544.31,UPI,Android,success,,0,0
11044,5106,2024-03-23,2495.67,Credit Card,Android,success,,0,0
11045,4839,2024-06-08,1982.87,Credit Card,Android,success,,0,0
11046,3939,2024-04-13,3186.15,Credit Card,Web,failed,insufficient_funds,2,1
11047,5062,2024-05-15,1049.84,UPI,Android,success,,0,0
11048,2613,2024-06-18,1373.7,Credit Card,iOS,failed,timeout,0,0
11049,4679,2024-05-24,4307.96,Wallet,iOS,success,,0,0
11050,5913,2024-03-15,4075.55,UPI,iOS,success,,0,0
11051,2296,2024-02-10,3967.03,Debit Card,iOS,success,,0,0
11052,4996,2024-02-02,3877.51,UPI,Web,success,,0,0
11053,5786,2024-02-05,2351.24,Credit Card,Android,success,,0,0
11054,2155,2024-04-22,3671.56,Net Banking,Android,success,,0,0
11055,5879,2024-03-31,1997.3,Credit Card,Android,success,,0,0
11056,3366,2024-06-21,593.48,Credit Card,iOS,success,,0,0
11057,3891,2024-05-16,2027.54,UPI,iOS,success,,0,0
11058,2972,2024-01-19,877.45,Debit Card,iOS,success,,0,0
11059,1784,2024-03-29,2015.17,UPI,Web,success,,0,0
11060,5492,2024-03-23,1557.38,Net Banking,iOS,success,,0,0
11061,2081,2024-02-07,3035.89,UPI,Android,success,,0,0
11062,3033,2024-02-12,1871.55,Debit Card,Android,success,,0,0
11063,2614,2024-03-14,3557.39,Net Banking,Android,success,,0,0
11064,5555,2024-06-14,2609.52,Debit Card,iOS,success,,0,0
11065,3416,2024-03-13,4605.51,Debit Card,Android,success,,0,0
11066,5641,2024-03-12,546.02,UPI,iOS,success,,0,0
11067,4653,2024-04-13,3469.78,Credit Card,Web,success,,0,0
11068,1496,2024-02-29,3394.74,UPI,Android,failed,network_error,0,0
11069,1504,2024-05-08,4758.07,UPI,Android,success,,0,0
11070,4386,2024-05-28,1920.6,Net Banking,iOS,success,,0,0
11071,3208,2024-01-04,1596.65,Debit Card,iOS,success,,0,0
11072,5813,2024-06-21,944.73,Credit Card,iOS,success,,0,0
11073,4216,2024-03-22,1399.91,Debit Card,Android,success,,0,0
11074,4666,2024-03-18,2559.26,UPI,Android,failed,bank_decline,0,0
11075,2408,2024-05-02,4204.79,UPI,Web,success,,0,0
11076,5364,2024-05-27,1493.0,Credit Card,Web,failed,network_error,1,0
11077,5077,2024-02-17,872.94,Debit Card,Web,success,,0,0
11078,2477,2024-02-05,1433.43,Credit Card,Android,failed,timeout,1,1
11079,5960,2024-01-02,594.54,UPI,Android,failed,network_error,0,0
11080,3397,2024-06-24,4640.81,Net Banking,Android,success,,0,0
11081,1109,2024-01-18,4375.86,Credit Card,iOS,success,,0,0
11082,4554,2024-03-29,1611.61,Debit Card,Web,success,,0,0
11083,1649,2024-06-06,1310.24,UPI,Android,success,,0,0
11084,2499,2024-04-08,4536.45,Debit Card,Android,success,,0,0
11085,1595,2024-05-04,108.68,Debit Card,iOS,success,,0,0
11086,1978,2024-05-15,3042.83,UPI,iOS,success,,0,0
11087,1730,2024-04-03,4588.42,Debit Card,Web,failed,timeout,0,0
11088,1056,2024-03-11,2591.93,Wallet,iOS,success,,0,0
11089,3243,2024-03-21,114.54,Debit Card,Android,success,,0,0
11090,2701,2024-06-01,1172.47,Credit Card,Android,success,,0,0
11091,2286,2024-04-01,4619.96,Wallet,iOS,success,,0,0
11092,1111,2024-04-25,183.41,Credit Card,Web,success,,0,0
11093,5806,2024-02-07,2034.42,UPI,Android,success,,0,0
11094,2201,2024-01-08,3969.75,Debit Card,iOS,success,,0,0
11095,1947,2024-02-29,4206.65,UPI,Android,success,,0,0
11096,5121,2024-01-22,2440.28,Debit Card,iOS,success,,0,0
11097,1757,2024-06-14,1239.17,Credit Card,Android,success,,0,0
11098,4388,2024-03-10,3038.55,Debit Card,Android,success,,0,0
11099,2841,2024-04-02,1392.51,UPI,Android,success,,0,0
11100,4535,2024-01-08,1350.79,UPI,Android,success,,0,0
11101,3293,2024-04-24,4057.24,Wallet,Android,success,,0,0
11102,2104,2024-05-05,855.9,UPI,Android,success,,0,0
11103,1661,2024-06-25,127.06,Credit Card,Android,success,,0,0
11104,1908,2024-01-21,1750.2,Credit Card,Web,success,,0,0
11105,5617,2024-02-24,2505.77,UPI,iOS,success,,0,0
11106,2856,2024-01-13,3554.89,Net Banking,Android,success,,0,0
11107,3311,2024-01-06,3927.46,UPI,iOS,success,,0,0
11108,1789,2024-05-29,3351.24,Debit Card,Android,success,,0,0
11109,1171,2024-03-20,3169.89,Net Banking,iOS,failed,network_error,3,0
11110,5360,2024-06-08,3362.17,Credit Card,Android,success,,0,0
11111,2986,2024-05-05,1430.48,Debit Card,Android,failed,network_error,2,0
11112,2885,2024-05-24,1973.57,Debit Card,Web,success,,0,0
11113,1475,2024-04-13,3120.54,Credit Card,Android,failed,insufficient_funds,1,0
11114,2049,2024-05-21,421.3,UPI,Android,success,,0,0
11115,5129,2024-06-16,1547.09,Credit Card,Android,success,,0,0
11116,3311,2024-05-06,2091.45,Debit Card,Android,success,,0,0
11117,2161,2024-04-24,2713.86,Debit Card,iOS,success,,0,0
11118,1815,2024-02-09,2483.76,UPI,Web,success,,0,0
11119,4766,2024-04-26,3618.85,Credit Card,Android,success,,0,0
11120,3922,2024-04-16,2419.79,Debit Card,Android,success,,0,0
11121,1753,2024-06-20,4530.24,Credit Card,iOS,success,,0,0
11122,5661,2024-05-02,1963.56,Credit Card,Android,success,,0,0
11123,1461,2024-02-25,2674.32,UPI,iOS,success,,0,0
11124,4239,2024-01-17,115.73,Credit Card,Android,success,,0,0
11125,3702,2024-01-17,1621.34,Credit Card,iOS,success,,0,0
11126,1080,2024-01-16,4346.21,UPI,iOS,failed,network_error,0,0
11127,3804,2024-01-28,1734.52,Credit Card,Android,success,,0,0
11128,1869,2024-06-22,1340.61,Wallet,Android,success,,0,0
11129,5694,2024-05-22,2763.33,UPI,Android,success,,0,0
11130,1806,2024-04-30,485.78,Credit Card,Android,success,,0,0
11131,2934,2024-04-12,2704.87,Debit Card,iOS,success,,0,0
11132,1703,2024-05-29,1587.96,Wallet,Web,failed,insufficient_funds,1,0
11133,3523,2024-02-27,1977.2,UPI,iOS,success,,0,0
11134,3639,2024-05-28,3977.69,UPI,Web,failed,timeout,1,1
11135,5582,2024-03-15,3343.62,UPI,iOS,success,,0,0
11136,4909,2024-02-05,2285.92,Debit Card,Android,success,,0,0
11137,5801,2024-05-27,2929.83,Credit Card,iOS,success,,0,0
11138,2164,2024-03-10,3857.61,Credit Card,iOS,success,,0,0
11139,1619,2024-04-24,3754.34,UPI,Android,success,,0,0
11140,4066,2024-05-08,1008.08,Net Banking,Android,success,,0,0
11141,5872,2024-01-17,1574.5,Debit Card,Web,success,,0,0
11142,1446,2024-01-22,1806.36,Debit Card,Web,success,,0,0
11143,3337,2024-01-06,1018.96,Wallet,Android,success,,0,0
11144,1208,2024-03-23,159.59,Credit Card,iOS,success,,0,0
11145,3460,2024-04-03,952.44,Debit Card,Android,failed,network_error,2,1
11146,4442,2024-06-16,4060.4,Debit Card,Android,success,,0,0
11147,3711,2024-04-19,2775.01,Credit Card,iOS,success,,0,0
11148,3337,2024-01-29,1774.12,Debit Card,iOS,success,,0,0
11149,2291,2024-06-24,3080.89,Credit Card,iOS,failed,insufficient_funds,3,1
11150,3198,2024-06-23,3725.19,Credit Card,iOS,success,,0,0
11151,2400,2024-06-20,1836.7,UPI,Android,success,,0,0
11152,5950,2024-04-21,2383.77,UPI,Web,success,,0,0
11153,3655,2024-03-16,414.64,Net Banking,Android,success,,0,0
11154,5012,2024-04-30,3025.74,Wallet,Web,success,,0,0
11155,1704,2024-01-15,1846.39,Net Banking,Android,success,,0,0
11156,1825,2024-01-30,2224.27,Credit Card,Web,success,,0,0
11157,2004,2024-05-28,2170.74,Credit Card,Android,success,,0,0
11158,4460,2024-04-01,3198.81,Credit Card,iOS,success,,0,0
11159,1376,2024-05-27,2905.08,Debit Card,Android,failed,insufficient_funds,0,0
11160,1972,2024-05-26,2168.32,Credit Card,Android,success,,0,0
11161,5213,2024-05-04,183.08,UPI,Android,success,,0,0
11162,4076,2024-03-28,3142.72,UPI,Android,success,,0,0
11163,1443,2024-01-11,4409.93,Credit Card,Android,failed,bank_decline,0,0
11164,1754,2024-06-02,3870.8,UPI,Android,failed,insufficient_funds,1,0
11165,4604,2024-03-21,4909.92,Credit Card,Android,success,,0,0
11166,5735,2024-02-09,781.47,Debit Card,Android,failed,insufficient_funds,2,0
11167,3171,2024-02-29,1190.35,Credit Card,Web,success,,0,0
11168,3705,2024-06-02,2742.41,Wallet,iOS,success,,0,0
11169,4465,2024-02-14,1255.82,Wallet,Android,failed,network_error,1,0
11170,3711,2024-04-11,269.29,Credit Card,Android,success,,0,0
11171,3407,2024-01-15,2071.21,Wallet,Web,success,,0,0
11172,1622,2024-01-13,1509.46,Debit Card,Android,failed,timeout,1,1
11173,2723,2024-03-21,1392.43,UPI,Android,success,,0,0
11174,4322,2024-06-18,4770.55,Debit Card,Android,success,,0,0
11175,2919,2024-06-03,1268.43,UPI,Android,success,,0,0
11176,1918,2024-03-18,734.22,Debit Card,Android,success,,0,0
11177,5215,2024-03-06,714.06,Credit Card,iOS,success,,0,0
11178,1581,2024-05-14,4050.99,Debit Card,Android,success,,0,0
11179,4881,2024-05-08,3602.76,Debit Card,Android,failed,network_error,2,1
11180,2686,2024-03-25,734.48,UPI,iOS,success,,0,0
11181,4909,2024-04-29,1176.79,UPI,Web,success,,0,0
11182,2999,2024-02-22,3761.98,Credit Card,Android,success,,0,0
11183,3711,2024-02-10,1445.62,Wallet,iOS,success,,0,0
11184,1400,2024-02-08,4909.56,Wallet,Web,failed,network_error,1,1
11185,4648,2024-03-04,2748.79,Credit Card,Android,success,,0,0
11186,3628,2024-01-28,1040.84,Debit Card,Web,success,,0,0
11187,2656,2024-05-18,4308.16,UPI,Android,success,,0,0
11188,1620,2024-04-27,1665.43,Debit Card,Web,success,,0,0
11189,1246,2024-06-11,1515.16,Debit Card,iOS,failed,timeout,2,1
11190,4339,2024-06-03,1704.46,Debit Card,iOS,success,,0,0
11191,4010,2024-05-08,3864.17,UPI,Android,success,,0,0
11192,5719,2024-04-24,948.74,Debit Card,Android,success,,0,0
11193,3368,2024-06-25,1970.75,Debit Card,Web,failed,bank_decline,2,1
11194,4994,2024-02-09,251.08,UPI,Web,success,,0,0
11195,2839,2024-01-09,4150.47,Wallet,Android,success,,0,0
11196,3903,2024-04-17,1769.52,UPI,Android,success,,0,0
11197,5395,2024-04-16,1316.05,Credit Card,Android,success,,0,0
11198,5498,2024-01-11,2941.48,Debit Card,Web,success,,0,0
11199,4691,2024-06-15,3554.46,Debit Card,Web,success,,0,0
11200,4841,2024-01-06,4083.19,UPI,Android,success,,0,0
11201,5348,2024-04-21,1804.15,Debit Card,Android,success,,0,0
11202,2392,2024-03-07,4080.27,UPI,Web,failed,timeout,2,0
11203,4750,2024-06-04,2377.92,Net Banking,Android,success,,0,0
11204,5255,2024-03-04,595.6,Credit Card,Web,success,,0,0
11205,4008,2024-05-15,4246.91,UPI,Android,success,,0,0
11206,5300,2024-06-23,2783.41,UPI,Android,success,,0,0
11207,4338,2024-05-22,3052.1,Net Banking,Android,success,,0,0
11208,4514,2024-02-21,4693.71,Wallet,iOS,success,,0,0
11209,5953,2024-01-28,2839.84,Debit Card,Android,success,,0,0
11210,1759,2024-02-02,127.36,Debit Card,Android,success,,0,0
11211,3768,2024-04-01,4366.02,Credit Card,iOS,success,,0,0
11212,4088,2024-03-14,1495.28,Debit Card,iOS,success,,0,0
11213,3115,2024-04-24,2558.66,Debit Card,Web,success,,0,0
11214,5228,2024-06-01,1103.94,Net Banking,iOS,success,,0,0
11215,2723,2024-06-07,1555.22,Credit Card,Android,failed,network_error,2,0
11216,3966,2024-05-20,3464.58,Credit Card,Android,success,,0,0
11217,1429,2024-06-02,2204.91,UPI,iOS,success,,0,0
11218,3355,2024-02-04,3172.94,UPI,Web,success,,0,0
11219,3459,2024-05-14,4135.52,UPI,Web,failed,insufficient_funds,3,0
11220,5192,2024-01-02,1770.03,Credit Card,Android,success,,0,0
11221,2718,2024-02-24,2884.87,Debit Card,iOS,success,,0,0
11222,2265,2024-05-16,3910.18,Credit Card,Android,success,,0,0
11223,2308,2024-01-17,3604.1,Wallet,iOS,success,,0,0
11224,2050,2024-02-20,2745.23,Wallet,Android,success,,0,0
11225,4473,2024-02-24,1978.58,Credit Card,Web,success,,0,0
11226,3249,2024-01-29,2096.76,UPI,Android,success,,0,0
11227,3809,2024-02-08,2222.36,Net Banking,Android,success,,0,0
11228,3921,2024-01-16,1809.34,Debit Card,Android,success,,0,0
11229,5676,2024-02-05,3525.47,UPI,iOS,success,,0,0
11230,5041,2024-01-08,714.53,Credit Card,Android,success,,0,0
11231,3417,2024-04-15,4840.53,Credit Card,Android,success,,0,0
11232,1532,2024-03-11,3917.03,Wallet,iOS,failed,network_error,1,1
11233,1898,2024-05-20,1561.0,UPI,Web,success,,0,0
11234,3654,2024-05-28,308.48,Net Banking,iOS,success,,0,0
11235,2469,2024-05-12,3585.39,Debit Card,Android,success,,0,0
11236,3920,2024-05-12,3698.36,Credit Card,Android,success,,0,0
11237,2252,2024-06-17,4821.75,Debit Card,Android,success,,0,0
11238,1769,2024-06-04,1343.16,Net Banking,iOS,success,,0,0
11239,1833,2024-04-06,505.35,Credit Card,Android,success,,0,0
11240,3209,2024-02-28,4584.16,Credit Card,iOS,failed,insufficient_funds,0,0
11241,5649,2024-06-19,1367.38,Credit Card,Web,success,,0,0
11242,4424,2024-01-04,3635.5,Credit Card,iOS,success,,0,0
11243,2091,2024-02-25,397.23,Credit Card,iOS,success,,0,0
11244,2196,2024-03-24,3826.87,Net Banking,Web,failed,bank_decline,1,0
11245,4914,2024-02-06,722.43,Credit Card,Android,success,,0,0
11246,2660,2024-04-09,3508.37,Net Banking,iOS,success,,0,0
11247,5654,2024-06-16,2708.48,Debit Card,iOS,success,,0,0
11248,1260,2024-04-10,4781.89,Debit Card,Android,success,,0,0
11249,3264,2024-05-16,280.9,Debit Card,Web,success,,0,0
11250,5900,2024-02-09,1531.04,UPI,iOS,success,,0,0
11251,2185,2024-06-08,440.59,UPI,Android,failed,network_error,0,0
11252,3449,2024-05-01,4408.07,UPI,iOS,success,,0,0
11253,4533,2024-02-02,3010.12,UPI,Android,success,,0,0
11254,5370,2024-04-27,2721.35,Credit Card,Android,success,,0,0
11255,5301,2024-06-26,744.14,Debit Card,Android,failed,bank_decline,3,1
11256,4344,2024-02-29,2496.26,Debit Card,Android,success,,0,0
11257,1866,2024-06-14,2053.65,Credit Card,iOS,success,,0,0
11258,1092,2024-04-06,1647.18,UPI,iOS,failed,network_error,1,0
11259,4178,2024-03-28,3883.73,Debit Card,iOS,success,,0,0
11260,2351,2024-02-11,400.25,Debit Card,iOS,success,,0,0
11261,1364,2024-01-17,3268.76,Credit Card,Android,success,,0,0
11262,5916,2024-02-23,4132.67,Debit Card,Android,failed,network_error,2,0
11263,4718,2024-04-23,4545.81,UPI,Android,success,,0,0
11264,2924,2024-01-11,3754.99,Debit Card,Android,success,,0,0
11265,4095,2024-05-25,1484.03,Debit Card,Web,success,,0,0
11266,3538,2024-05-26,3042.49,Wallet,iOS,failed,network_error,2,0
11267,2296,2024-04-28,792.88,Net Banking,Web,success,,0,0
11268,3276,2024-03-23,673.6,Wallet,Android,success,,0,0
11269,1002,2024-02-21,3229.26,Credit Card,iOS,failed,bank_decline,2,1
11270,4492,2024-02-08,4270.43,UPI,Android,success,,0,0
11271,2753,2024-02-29,429.52,Credit Card,iOS,success,,0,0
11272,1910,2024-05-06,619.42,Debit Card,Android,success,,0,0
11273,1306,2024-04-07,2871.48,UPI,iOS,success,,0,0
11274,5231,2024-03-07,1169.24,UPI,iOS,success,,0,0
11275,5015,2024-06-16,3097.91,Debit Card,iOS,success,,0,0
11276,2438,2024-06-02,1151.26,Net Banking,Android,failed,timeout,1,0
11277,1872,2024-02-09,670.76,UPI,Android,success,,0,0
11278,2141,2024-03-31,2773.32,Net Banking,Android,success,,0,0
11279,1665,2024-03-07,4324.76,Wallet,Android,success,,0,0
11280,1208,2024-03-11,3457.1,UPI,iOS,failed,timeout,3,0
11281,1951,2024-05-03,4111.75,Debit Card,Android,success,,0,0
11282,2057,2024-01-03,1405.04,Credit Card,Android,success,,0,0
11283,5744,2024-03-25,4441.3,Credit Card,Web,success,,0,0
11284,5722,2024-05-25,1947.49,Debit Card,Web,success,,0,0
11285,5620,2024-02-13,4276.99,UPI,Android,success,,0,0
11286,5008,2024-03-31,2408.76,Credit Card,Android,failed,network_error,1,1
11287,2868,2024-03-14,1412.5,Net Banking,Android,success,,0,0
11288,5864,2024-01-03,1375.27,UPI,Android,success,,0,0
11289,1771,2024-04-16,2881.57,Debit Card,Web,success,,0,0
11290,5835,2024-03-29,487.15,Debit Card,iOS,success,,0,0
11291,5030,2024-04-06,4657.28,Credit Card,Web,failed,timeout,1,0
11292,1521,2024-01-20,1430.17,Credit Card,Android,failed,bank_decline,0,0
11293,4355,2024-06-06,1744.56,Credit Card,iOS,success,,0,0
11294,2400,2024-04-07,1243.18,Net Banking,Android,success,,0,0
11295,4738,2024-03-13,114.74,Debit Card,Android,success,,0,0
11296,5343,2024-03-09,3493.5,Credit Card,Android,success,,0,0
11297,4723,2024-02-22,2993.71,Credit Card,iOS,success,,0,0
11298,4247,2024-05-14,4067.26,Debit Card,Web,success,,0,0
11299,2858,2024-02-02,300.95,UPI,iOS,success,,0,0
11300,5781,2024-02-29,4650.41,UPI,Android,success,,0,0
11301,5064,2024-06-24,1721.35,Credit Card,Web,success,,0,0
11302,5681,2024-04-18,4574.04,Wallet,iOS,success,,0,0
11303,3398,2024-05-20,624.94,UPI,iOS,success,,0,0
11304,1142,2024-03-08,3745.21,Debit Card,Android,success,,0,0
11305,3851,2024-04-27,2938.86,Debit Card,iOS,success,,0,0
11306,4469,2024-06-19,1855.14,Credit Card,iOS,failed,network_error,1,1
11307,4695,2024-06-03,487.8,Debit Card,iOS,success,,0,0
11308,1717,2024-06-04,3063.21,UPI,iOS,success,,0,0
11309,1642,2024-02-19,229.56,Debit Card,Android,success,,0,0
11310,4440,2024-05-31,2556.28,Net Banking,Android,success,,0,0
11311,3548,2024-03-18,3060.62,Debit Card,Web,success,,0,0
11312,4693,2024-05-16,3689.37,Wallet,iOS,success,,0,0
11313,1369,2024-03-17,4957.54,UPI,iOS,failed,timeout,1,1
11314,4650,2024-03-14,1374.46,Credit Card,Android,success,,0,0
11315,1786,2024-03-09,1679.71,Credit Card,Web,success,,0,0
11316,1949,2024-06-20,1771.61,Net Banking,Android,success,,0,0
11317,1521,2024-02-20,3684.76,Debit Card,Web,success,,0,0
11318,3943,2024-03-16,4665.91,Credit Card,Android,success,,0,0
11319,1354,2024-02-19,4874.19,Net Banking,Android,success,,0,0
11320,3335,2024-03-04,4734.48,Wallet,Android,success,,0,0
11321,2482,2024-04-20,4408.98,Net Banking,iOS,success,,0,0
11322,2647,2024-05-11,4955.79,UPI,Android,success,,0,0
11323,4045,2024-01-09,1942.13,Credit Card,Android,success,,0,0
11324,5631,2024-03-13,4746.77,Credit Card,Web,success,,0,0
11325,3215,2024-01-09,3829.0,UPI,iOS,success,,0,0
11326,5716,2024-04-18,925.45,Debit Card,iOS,success,,0,0
11327,1427,2024-02-20,322.78,Credit Card,Android,success,,0,0
11328,3537,2024-02-20,1150.97,UPI,Android,success,,0,0
11329,1544,2024-04-29,3915.88,Debit Card,Android,success,,0,0
11330,3764,2024-02-07,3195.31,UPI,Android,success,,0,0
11331,5919,2024-03-01,1199.35,Debit Card,Android,success,,0,0
11332,4765,2024-05-09,3735.42,Credit Card,Web,success,,0,0
11333,1658,2024-03-14,792.48,UPI,Android,success,,0,0
11334,3827,2024-03-28,4127.02,UPI,Android,success,,0,0
